,Open,Low,Close,High,Volume
2000-02-23,4.0440850257873535,3.9642856121063232,4.151785850524902,4.25,118274800.0
2000-02-24,4.189732074737549,3.9910714626312256,4.1143975257873535,4.254464149475098,94108000.0
2000-02-25,4.1004462242126465,3.9330356121063232,3.9419643878936768,4.1785712242126465,62286000.0
2000-02-28,3.9330356121063232,3.8705356121063232,4.044642925262451,4.107142925262451,82082000.0
2000-02-29,4.0558037757873535,4.020089149475098,4.09375,4.1875,92240400.0
2000-03-01,4.234375,4.232142925262451,4.654017925262451,4.716517925262451,269250800.0
2000-03-02,4.535714149475098,4.310267925262451,4.357142925262451,4.5691962242126465,77814800.0
2000-03-03,4.4598212242126465,4.285714149475098,4.5714287757873535,4.579799175262451,80841600.0
2000-03-06,4.5,4.464285850524902,4.488839149475098,4.611607074737549,52640000.0
2000-03-07,4.515625,4.325892925262451,4.388392925262451,4.551339149475098,68252800.0
2000-03-08,4.388392925262451,4.234375,4.357142925262451,4.426339149475098,67807600.0
2000-03-09,4.316964149475098,4.223214149475098,4.3660712242126465,4.464285850524902,69179600.0
2000-03-10,4.345982074737549,4.3214287757873535,4.4910712242126465,4.5691962242126465,62151600.0
2000-03-13,4.361607074737549,4.267857074737549,4.332589149475098,4.517857074737549,75989200.0
2000-03-14,4.3292412757873535,4.0714287757873535,4.080357074737549,4.4375,107144800.0
2000-03-15,4.129464149475098,4.075892925262451,4.151785850524902,4.294642925262451,110902400.0
2000-03-16,4.189732074737549,4.089285850524902,4.341517925262451,4.357142925262451,94525200.0
2000-03-17,4.2901787757873535,4.2723212242126465,4.464285850524902,4.464285850524902,76260800.0
2000-03-20,4.410714149475098,4.370535850524902,4.392857074737549,4.5089287757873535,51122400.0
2000-03-21,4.377232074737549,4.34375,4.8191962242126465,4.8839287757873535,131082000.0
2000-03-22,4.7421875,4.698660850524902,5.1495537757873535,5.15625,141999200.0
2000-03-23,5.0714287757873535,5.0,5.046875,5.370535850524902,140641200.0
2000-03-24,5.0870537757873535,4.839285850524902,4.953125,5.140625,111728400.0
2000-03-27,4.9151787757873535,4.888392925262451,4.984375,5.169642925262451,69795600.0
2000-03-28,4.901785850524902,4.8973212242126465,4.96875,5.0714287757873535,50741600.0
2000-03-29,4.9776787757873535,4.779575824737549,4.854910850524902,4.979910850524902,59959200.0
2000-03-30,4.770089149475098,4.479910850524902,4.4910712242126465,4.917410850524902,103600000.0
2000-03-31,4.551339149475098,4.5,4.8504462242126465,4.901785850524902,101158400.0
2000-04-03,4.839285850524902,4.622767925262451,4.761160850524902,4.982142925262451,82140800.0
2000-04-04,4.736607074737549,4.169642925262451,4.546875,4.75,165082400.0
2000-04-05,4.5167412757873535,4.4285712242126465,4.65625,4.745535850524902,114416400.0
2000-04-06,4.6651787757873535,4.401785850524902,4.470982074737549,4.8035712242126465,64906800.0
2000-04-07,4.544642925262451,4.482142925262451,4.705357074737549,4.7098212242126465,60608800.0
2000-04-10,4.703125,4.455357074737549,4.464285850524902,4.7410712242126465,53065600.0
2000-04-11,4.410714149475098,4.216517925262451,4.265625,4.4598212242126465,135455600.0
2000-04-12,4.25,3.7455356121063232,3.9017856121063232,4.25,235284000.0
2000-04-13,3.982142925262451,3.875,4.064732074737549,4.285714149475098,132456800.0
2000-04-14,3.904017925262451,3.892857074737549,3.9955356121063232,4.214285850524902,166905200.0
2000-04-17,3.9107143878936768,3.8950893878936768,4.424107074737549,4.426339149475098,102390400.0
2000-04-18,4.410714149475098,4.263392925262451,4.53125,4.53125,97731200.0
2000-04-19,4.5066962242126465,4.276785850524902,4.325892925262451,4.651785850524902,130037600.0
2000-04-20,4.417410850524902,4.1808037757873535,4.245535850524902,4.455357074737549,180530000.0
2000-04-24,4.107142925262451,4.098214149475098,4.3035712242126465,4.3035712242126465,110905200.0
2000-04-25,4.361607074737549,4.359375,4.582589149475098,4.598214149475098,97910400.0
2000-04-26,4.5223212242126465,4.285714149475098,4.332589149475098,4.5714287757873535,91728000.0
2000-04-27,4.185267925262451,4.163504600524902,4.526785850524902,4.535714149475098,81650800.0
2000-04-28,4.5401787757873535,4.332589149475098,4.4308037757873535,4.5535712242126465,62395200.0
2000-05-01,4.4598212242126465,4.3526787757873535,4.439732074737549,4.46875,56548800.0
2000-05-02,4.401785850524902,4.1964287757873535,4.2098212242126465,4.5089287757873535,59108000.0
2000-05-03,4.247767925262451,3.986607074737549,4.109375,4.330357074737549,122449600.0
2000-05-04,4.111607074737549,3.9486606121063232,3.953125,4.1160712242126465,99878800.0
2000-05-05,3.9575893878936768,3.9542410373687744,4.0401787757873535,4.098214149475098,71019200.0
2000-05-08,4.003348350524902,3.9285714626312256,3.9330356121063232,4.060267925262451,46225200.0
2000-05-09,3.939732074737549,3.7455356121063232,3.765625,3.9732143878936768,81785200.0
2000-05-10,3.716517925262451,3.5267856121063232,3.546875,3.75,133772800.0
2000-05-11,3.6205356121063232,3.5357143878936768,3.671875,3.7232143878936768,124936000.0
2000-05-12,3.7857143878936768,3.7416293621063232,3.84375,3.9464285373687744,76728400.0
2000-05-15,3.859375,3.575892925262451,3.607142925262451,3.859375,169733200.0
2000-05-16,3.732700824737549,3.669642925262451,3.7745535373687744,3.8950893878936768,110112800.0
2000-05-17,3.700892925262451,3.5848214626312256,3.6205356121063232,3.703125,99523200.0
2000-05-18,3.6785714626312256,3.59375,3.5982143878936768,3.747767925262451,93444400.0
2000-05-19,3.544642925262451,3.3348214626312256,3.357142925262451,3.544642925262451,185166800.0
2000-05-22,3.3482143878936768,3.0714285373687744,3.2120535373687744,3.3482143878936768,188876800.0
2000-05-23,3.232142925262451,3.0580356121063232,3.064732074737549,3.3348214626312256,129396400.0
2000-05-24,3.078125,2.9642856121063232,3.1316964626312256,3.205357074737549,169615600.0
2000-05-25,3.1607143878936768,3.0714285373687744,3.1166293621063232,3.3091518878936768,101687600.0
2000-05-26,3.142857074737549,3.044642925262451,3.0848214626312256,3.2098214626312256,45287200.0
2000-05-30,3.1294643878936768,2.919642925262451,3.127232074737549,3.1473214626312256,178264800.0
2000-05-31,3.1026785373687744,2.9933035373687744,3.0,3.2589285373687744,108376800.0
2000-06-01,2.919642925262451,2.8705356121063232,3.1830356121063232,3.1986606121063232,225960000.0
2000-06-02,3.3482143878936768,3.1785714626312256,3.3058035373687744,3.5625,198212000.0
2000-06-05,3.3325893878936768,3.203125,3.2611606121063232,3.4017856121063232,80917200.0
2000-06-06,3.2845981121063232,3.2254464626312256,3.3169643878936768,3.455357074737549,131370400.0
2000-06-07,3.34375,3.2723214626312256,3.4486606121063232,3.4642856121063232,84254800.0
2000-06-08,3.486607074737549,3.325892925262451,3.3861606121063232,3.517857074737549,59631600.0
2000-06-09,3.455357074737549,3.3705356121063232,3.419642925262451,3.497767925262451,63089600.0
2000-06-12,3.4419643878936768,3.2455356121063232,3.2566964626312256,3.4441964626312256,72584400.0
2000-06-13,3.2566964626312256,3.1495535373687744,3.375,3.3816964626312256,87864000.0
2000-06-14,3.3816964626312256,3.21875,3.2299106121063232,3.4375,69361600.0
2000-06-15,3.2589285373687744,3.1785714626312256,3.299107074737549,3.3348214626312256,62143200.0
2000-06-16,3.3392856121063232,3.1808035373687744,3.2566964626312256,3.3482143878936768,75891200.0
2000-06-19,3.234375,3.2075893878936768,3.450892925262451,3.4955356121063232,98501200.0
2000-06-20,3.517857074737549,3.513392925262451,3.6160714626312256,3.7120535373687744,125347600.0
2000-06-21,3.607142925262451,3.59375,3.9732143878936768,4.066964149475098,122500000.0
2000-06-22,3.982142925262451,3.825892925262451,3.8392856121063232,4.1160712242126465,116928000.0
2000-06-23,3.841517925262451,3.6294643878936768,3.6919643878936768,3.9017856121063232,51241400.0
2000-06-26,3.75,3.7232143878936768,3.8660714626312256,3.9107143878936768,46338600.0
2000-06-27,3.841517925262451,3.6875,3.6964285373687744,3.9642856121063232,50867600.0
2000-06-28,3.8080356121063232,3.6785714626312256,3.888392925262451,3.955357074737549,71607200.0
2000-06-29,3.7901785373687744,3.6473214626312256,3.6607143878936768,3.8526785373687744,50915200.0
2000-06-30,3.7723214626312256,3.6919643878936768,3.7410714626312256,3.924107074737549,80774400.0
2000-07-03,3.7232143878936768,3.7232143878936768,3.8080356121063232,3.8794643878936768,17707200.0
2000-07-05,3.8035714626312256,3.625,3.6875,3.9419643878936768,66304000.0
2000-07-06,3.75,3.544642925262451,3.700892925262451,3.78125,77386400.0
2000-07-07,3.7566964626312256,3.7232143878936768,3.888392925262451,3.9151785373687744,65900800.0
2000-07-10,3.8638393878936768,3.8392856121063232,4.080357074737549,4.160714149475098,99449000.0
2000-07-11,4.0714287757873535,3.9598214626312256,4.066964149475098,4.232142925262451,89474000.0
2000-07-12,4.151785850524902,4.026785850524902,4.205357074737549,4.2098212242126465,56358400.0
2000-07-13,4.1785712242126465,3.9107143878936768,4.035714149475098,4.330357074737549,111414800.0
2000-07-14,4.080357074737549,4.0625,4.120535850524902,4.214285850524902,47569200.0
2000-07-17,4.160714149475098,4.080357074737549,4.1651787757873535,4.200892925262451,65000600.0
2000-07-18,4.1785712242126465,4.0625,4.089285850524902,4.205357074737549,79601200.0
2000-07-19,3.9419643878936768,3.6964285373687744,3.763392925262451,4.058035850524902,114468200.0
2000-07-20,3.9285714626312256,3.8660714626312256,3.9375,4.075892925262451,116393200.0
2000-07-21,3.8828125,3.78125,3.825892925262451,3.9732143878936768,49058800.0
2000-07-24,3.7544643878936768,3.392857074737549,3.4776785373687744,3.7767856121063232,103042800.0
2000-07-25,3.59375,3.5044643878936768,3.575892925262451,3.6160714626312256,52901800.0
2000-07-26,3.560267925262451,3.517857074737549,3.575892925262451,3.6607143878936768,52617600.0
2000-07-27,3.5714285373687744,3.5625,3.7142856121063232,3.8035714626312256,73746400.0
2000-07-28,3.734375,3.3482143878936768,3.450892925262451,3.75,59473400.0
2000-07-31,3.5111606121063232,3.482142925262451,3.6294643878936768,3.6875,38824800.0
2000-08-01,3.59375,3.517857074737549,3.5223214626312256,3.654017925262451,34321000.0
2000-08-02,3.5,3.3705356121063232,3.375,3.5669643878936768,40588800.0
2000-08-03,3.2544643878936768,3.1607143878936768,3.4285714626312256,3.4330356121063232,84974400.0
2000-08-04,3.533482074737549,3.3080356121063232,3.3839285373687744,3.6607143878936768,65780400.0
2000-08-07,3.419642925262451,3.3705356121063232,3.424107074737549,3.5044643878936768,46837000.0
2000-08-08,3.424107074737549,3.3080356121063232,3.3392856121063232,3.4285714626312256,44168600.0
2000-08-09,3.4375,3.375,3.392857074737549,3.4598214626312256,94910200.0
2000-08-10,3.4285714626312256,3.3839285373687744,3.3973214626312256,3.4598214626312256,62928600.0
2000-08-11,3.345982074737549,3.2544643878936768,3.40625,3.4285714626312256,59514000.0
2000-08-14,3.3995535373687744,3.3080356121063232,3.361607074737549,3.40625,39165000.0
2000-08-15,3.375,3.3214285373687744,3.3348214626312256,3.424107074737549,28550200.0
2000-08-16,3.3482143878936768,3.34375,3.4642856121063232,3.5,35918400.0
2000-08-17,3.455357074737549,3.450892925262451,3.674107074737549,3.7455356121063232,67725000.0
2000-08-18,3.669642925262451,3.5625,3.5714285373687744,3.700892925262451,47544000.0
2000-08-21,3.5892856121063232,3.544642925262451,3.607142925262451,3.6830356121063232,33616800.0
2000-08-22,3.6160714626312256,3.5982143878936768,3.6919643878936768,3.7723214626312256,69200600.0
2000-08-23,3.6763393878936768,3.6473214626312256,3.8794643878936768,3.9107143878936768,59215800.0
2000-08-24,3.9051339626312256,3.8125,4.0078125,4.044642925262451,77691600.0
2000-08-25,4.035714149475098,4.026785850524902,4.058035850524902,4.107142925262451,83615000.0
2000-08-28,4.089285850524902,4.075892925262451,4.1473212242126465,4.214285850524902,89751200.0
2000-08-29,4.1339287757873535,4.120535850524902,4.2276787757873535,4.245535850524902,66757600.0
2000-08-30,4.214285850524902,4.193080425262451,4.25,4.285714149475098,71348200.0
2000-08-31,4.2120537757873535,4.2098212242126465,4.3526787757873535,4.392857074737549,104899200.0
2000-09-01,4.379464149475098,4.3660712242126465,4.53125,4.544642925262451,64218000.0
2000-09-05,4.4754462242126465,4.4464287757873535,4.4598212242126465,4.580357074737549,74660600.0
2000-09-06,4.3839287757873535,4.125,4.174107074737549,4.455357074737549,88851000.0
2000-09-07,4.223214149475098,4.160714149475098,4.4285712242126465,4.46875,54366200.0
2000-09-08,4.401785850524902,4.1785712242126465,4.205357074737549,4.401785850524902,48879600.0
2000-09-11,4.191964149475098,4.151785850524902,4.174107074737549,4.3125,46845400.0
2000-09-12,4.095982074737549,4.0714287757873535,4.125,4.2901787757873535,46999400.0
2000-09-13,4.0535712242126465,4.0535712242126465,4.142857074737549,4.25,76496000.0
2000-09-14,4.183035850524902,4.058035850524902,4.0613837242126465,4.2589287757873535,106638000.0
2000-09-15,4.125,3.875,3.9453125,4.15625,98628600.0
2000-09-18,3.9464285373687744,3.9330356121063232,4.332589149475098,4.339285850524902,106134000.0
2000-09-19,4.267857074737549,4.183035850524902,4.28125,4.3214287757873535,67877600.0
2000-09-20,4.2433037757873535,4.183035850524902,4.3604912757873535,4.388392925262451,56847000.0
2000-09-21,4.1785712242126465,3.9464285373687744,4.049107074737549,4.2589287757873535,127622600.0
2000-09-22,3.59375,3.5714285373687744,3.7276785373687744,3.7455356121063232,181675200.0
2000-09-25,3.767857074737549,3.71875,3.8214285373687744,3.9642856121063232,108887800.0
2000-09-26,3.8080356121063232,3.669642925262451,3.674107074737549,3.9107143878936768,72734200.0
2000-09-27,3.6964285373687744,3.4464285373687744,3.4955356121063232,3.767857074737549,100564800.0
2000-09-28,3.5223214626312256,3.4375,3.8214285373687744,3.84375,244896400.0
2000-09-29,2.013392925262451,1.8125,1.8392857313156128,2.0714285373687744,1855410200.0
2000-10-02,1.90625,1.6785714626312256,1.7321428060531616,1.9107142686843872,606197200.0
2000-10-03,1.78125,1.5848214626312256,1.59375,1.7857142686843872,509530000.0
2000-10-04,1.5982142686843872,1.5625,1.6875,1.6964285373687744,366506000.0
2000-10-05,1.6785714626312256,1.5714285373687744,1.5758928060531616,1.75,218251600.0
2000-10-06,1.6205357313156128,1.5,1.5848214626312256,1.6383928060531616,153164200.0
2000-10-09,1.6160714626312256,1.5089285373687744,1.5535714626312256,1.6339285373687744,149391200.0
2000-10-10,1.5446428060531616,1.4642857313156128,1.4910714626312256,1.6026785373687744,172775400.0
2000-10-11,1.4375,1.3660714626312256,1.4017857313156128,1.5,299605600.0
2000-10-12,1.4508928060531616,1.3928571939468384,1.4285714626312256,1.4866071939468384,297766000.0
2000-10-13,1.4464285373687744,1.4285714626312256,1.5758928060531616,1.5803571939468384,311938200.0
2000-10-16,1.59375,1.5267857313156128,1.5357142686843872,1.6607142686843872,205044000.0
2000-10-17,1.5491071939468384,1.40625,1.4375,1.5669642686843872,150430000.0
2000-10-18,1.3883928060531616,1.3392857313156128,1.4375,1.5044642686843872,208566400.0
2000-10-19,1.3683035373687744,1.3080357313156128,1.3526785373687744,1.4151785373687744,376681200.0
2000-10-20,1.3616071939468384,1.3526785373687744,1.3928571939468384,1.4553571939468384,197815800.0
2000-10-23,1.4475446939468384,1.3883928060531616,1.4553571939468384,1.46875,137823000.0
2000-10-24,1.4776785373687744,1.34375,1.3482142686843872,1.4910714626312256,201112800.0
2000-10-25,1.3616071939468384,1.3169642686843872,1.3214285373687744,1.3705357313156128,165992400.0
2000-10-26,1.34375,1.25,1.3214285373687744,1.3482142686843872,180462800.0
2000-10-27,1.3482142686843872,1.2767857313156128,1.3258928060531616,1.3705357313156128,186125800.0
2000-10-30,1.3660714626312256,1.3392857313156128,1.3794642686843872,1.4241071939468384,159797400.0
2000-10-31,1.4107142686843872,1.375,1.3973214626312256,1.4464285373687744,221470200.0
2000-11-01,1.3883928060531616,1.3883928060531616,1.4642857313156128,1.4910714626312256,143841600.0
2000-11-02,1.5089285373687744,1.5044642686843872,1.59375,1.6026785373687744,147673400.0
2000-11-03,1.6428571939468384,1.5669642686843872,1.5892857313156128,1.6428571939468384,128955400.0
2000-11-06,1.6026785373687744,1.4910714626312256,1.53125,1.6160714626312256,98369600.0
2000-11-07,1.5357142686843872,1.4866071939468384,1.5223214626312256,1.5580357313156128,75490800.0
2000-11-08,1.5267857313156128,1.4151785373687744,1.4330357313156128,1.53125,105522200.0
2000-11-09,1.4196428060531616,1.3616071939468384,1.4419642686843872,1.4642857313156128,119208600.0
2000-11-10,1.3828125,1.3616071939468384,1.3616071939468384,1.4196428060531616,105562800.0
2000-11-13,1.3392857313156128,1.3035714626312256,1.3839285373687744,1.4285714626312256,107954000.0
2000-11-14,1.4241071939468384,1.3973214626312256,1.4464285373687744,1.4642857313156128,102250400.0
2000-11-15,1.4308035373687744,1.375,1.4196428060531616,1.4419642686843872,70589400.0
2000-11-16,1.3928571939468384,1.3482142686843872,1.3571428060531616,1.4151785373687744,59843000.0
2000-11-17,1.3705357313156128,1.3035714626312256,1.3214285373687744,1.375,111545000.0
2000-11-20,1.328125,1.3035714626312256,1.3526785373687744,1.3928571939468384,102016600.0
2000-11-21,1.3705357313156128,1.3392857313156128,1.34375,1.3928571939468384,75488000.0
2000-11-22,1.34375,1.3125,1.3214285373687744,1.3660714626312256,70133000.0
2000-11-24,1.3470982313156128,1.34375,1.3794642686843872,1.3928571939468384,40233200.0
2000-11-27,1.4196428060531616,1.3214285373687744,1.3348214626312256,1.4241071939468384,64698200.0
2000-11-28,1.3348214626312256,1.28125,1.2879464626312256,1.3571428060531616,67281200.0
2000-11-29,1.2924107313156128,1.2321428060531616,1.2544642686843872,1.3080357313156128,123037600.0
2000-11-30,1.1919642686843872,1.1517857313156128,1.1785714626312256,1.2142857313156128,202399400.0
2000-12-01,1.2142857313156128,1.2008928060531616,1.21875,1.25,96426400.0
2000-12-04,1.2276785373687744,1.1741071939468384,1.1919642686843872,1.2276785373687744,92880200.0
2000-12-05,1.2098214626312256,1.1696428060531616,1.2142857313156128,1.2455357313156128,153494600.0
2000-12-06,1.0446428060531616,1.0,1.0223214626312256,1.0714285373687744,343616000.0
2000-12-07,1.03125,1.0,1.0223214626312256,1.0625,102229400.0
2000-12-08,1.0580357313156128,1.03125,1.0758928060531616,1.09375,108906000.0
2000-12-11,1.0848214626312256,1.0625,1.0848214626312256,1.0982142686843872,83127800.0
2000-12-12,1.0892857313156128,1.0714285373687744,1.0982142686843872,1.1428571939468384,96565000.0
2000-12-13,1.1116071939468384,1.0625,1.0714285373687744,1.1116071939468384,86221800.0
2000-12-14,1.0736607313156128,1.03125,1.03125,1.0892857313156128,65829400.0
2000-12-15,1.0401785373687744,1.0,1.0044642686843872,1.0491071939468384,128486400.0
2000-12-18,1.0401785373687744,0.9955357313156128,1.0178571939468384,1.0446428060531616,81452000.0
2000-12-19,1.0267857313156128,1.0,1.0,1.0892857313156128,93501800.0
2000-12-20,0.984375,0.9732142686843872,1.0267857313156128,1.0446428060531616,141332800.0
2000-12-21,1.0178571939468384,0.9910714030265808,1.0044642686843872,1.0714285373687744,91711200.0
2000-12-22,1.0089285373687744,1.0089285373687744,1.0714285373687744,1.0714285373687744,79513000.0
2000-12-26,1.0625,1.0178571939468384,1.0491071939468384,1.0714285373687744,54203800.0
2000-12-27,1.0245535373687744,1.0133928060531616,1.0580357313156128,1.0580357313156128,81366600.0
2000-12-28,1.0267857313156128,1.0223214626312256,1.0580357313156128,1.0669642686843872,76294400.0
2000-12-29,1.0491071939468384,1.0357142686843872,1.0625,1.0714285373687744,157584000.0
2001-01-02,1.0625,1.0401785373687744,1.0625,1.0892857313156128,113078000.0
2001-01-03,1.0357142686843872,1.03125,1.1696428060531616,1.1919642686843872,204268400.0
2001-01-04,1.2957589626312256,1.2008928060531616,1.21875,1.3214285373687744,184849000.0
2001-01-05,1.2098214626312256,1.1473214626312256,1.1696428060531616,1.2410714626312256,103089000.0
2001-01-08,1.2098214626312256,1.1383928060531616,1.1830357313156128,1.2131696939468384,93424800.0
2001-01-09,1.2008928060531616,1.1830357313156128,1.2276785373687744,1.2600446939468384,147232400.0
2001-01-10,1.1919642686843872,1.1473214626312256,1.1830357313156128,1.2142857313156128,145195400.0
2001-01-11,1.1607142686843872,1.1607142686843872,1.2857142686843872,1.3214285373687744,200933600.0
2001-01-12,1.2767857313156128,1.21875,1.2276785373687744,1.2857142686843872,105844200.0
2001-01-16,1.2455357313156128,1.2142857313156128,1.2232142686843872,1.3035714626312256,76529600.0
2001-01-17,1.2544642686843872,1.1785714626312256,1.2008928060531616,1.2544642686843872,210218400.0
2001-01-18,1.2723214626312256,1.2589285373687744,1.3348214626312256,1.3392857313156128,306752600.0
2001-01-19,1.3883928060531616,1.3348214626312256,1.3928571939468384,1.3973214626312256,194166000.0
2001-01-22,1.3616071939468384,1.3169642686843872,1.375,1.4017857313156128,129831800.0
2001-01-23,1.3794642686843872,1.3616071939468384,1.4642857313156128,1.4955357313156128,219882600.0
2001-01-24,1.4732142686843872,1.3973214626312256,1.4642857313156128,1.4776785373687744,179272800.0
2001-01-25,1.46875,1.4107142686843872,1.4241071939468384,1.46875,122427200.0
2001-01-26,1.3928571939468384,1.3616071939468384,1.3973214626312256,1.4151785373687744,120705200.0
2001-01-29,1.3973214626312256,1.3973214626312256,1.5491071939468384,1.5535714626312256,213882200.0
2001-01-30,1.5401785373687744,1.4910714626312256,1.5535714626312256,1.5714285373687744,173105800.0
2001-01-31,1.5357142686843872,1.53125,1.5446428060531616,1.6071428060531616,182676200.0
2001-02-01,1.4776785373687744,1.4642857313156128,1.5089285373687744,1.5357142686843872,92423800.0
2001-02-02,1.5089285373687744,1.4642857313156128,1.4732142686843872,1.5669642686843872,106835400.0
2001-02-05,1.4642857313156128,1.4107142686843872,1.4419642686843872,1.46875,71528800.0
2001-02-06,1.4397321939468384,1.4285714626312256,1.5089285373687744,1.5279017686843872,115677800.0
2001-02-07,1.4754464626312256,1.4151785373687744,1.4821428060531616,1.4910714626312256,98471800.0
2001-02-08,1.46875,1.4419642686843872,1.4821428060531616,1.5044642686843872,151032000.0
2001-02-09,1.4642857313156128,1.3348214626312256,1.3660714626312256,1.4866071939468384,147520800.0
2001-02-12,1.3616071939468384,1.34375,1.40625,1.4285714626312256,68530000.0
2001-02-13,1.4241071939468384,1.3571428060531616,1.3660714626312256,1.4598214626312256,59267600.0
2001-02-14,1.3705357313156128,1.3214285373687744,1.3928571939468384,1.4017857313156128,77280000.0
2001-02-15,1.40625,1.40625,1.4330357313156128,1.46875,77854000.0
2001-02-16,1.3571428060531616,1.3392857313156128,1.3571428060531616,1.3928571939468384,65977800.0
2001-02-20,1.3705357313156128,1.2991071939468384,1.3080357313156128,1.3883928060531616,78723400.0
2001-02-21,1.3035714626312256,1.3035714626312256,1.3482142686843872,1.4241071939468384,97564600.0
2001-02-22,1.3616071939468384,1.2857142686843872,1.34375,1.3839285373687744,107990400.0
2001-02-23,1.3303571939468384,1.3035714626312256,1.34375,1.3482142686843872,73466400.0
2001-02-26,1.3616071939468384,1.3258928060531616,1.3928571939468384,1.40625,51609600.0
2001-02-27,1.3772321939468384,1.3348214626312256,1.3839285373687744,1.3883928060531616,87129000.0
2001-02-28,1.3839285373687744,1.2946428060531616,1.3035714626312256,1.3883928060531616,127058400.0
2001-03-01,1.2723214626312256,1.2276785373687744,1.3392857313156128,1.3392857313156128,82615400.0
2001-03-02,1.3080357313156128,1.3035714626312256,1.375,1.4598214626312256,101550400.0
2001-03-05,1.3839285373687744,1.375,1.4553571939468384,1.4642857313156128,81043200.0
2001-03-06,1.4799107313156128,1.4776785373687744,1.5357142686843872,1.5758928060531616,182950600.0
2001-03-07,1.5223214626312256,1.4821428060531616,1.5178571939468384,1.5446428060531616,104885200.0
2001-03-08,1.4776785373687744,1.4598214626312256,1.4866071939468384,1.5089285373687744,51214800.0
2001-03-09,1.4732142686843872,1.4285714626312256,1.4464285373687744,1.4776785373687744,74783800.0
2001-03-12,1.40625,1.2946428060531616,1.3303571939468384,1.4196428060531616,97755000.0
2001-03-13,1.3482142686843872,1.2991071939468384,1.3973214626312256,1.3973214626312256,110832400.0
2001-03-14,1.3214285373687744,1.3169642686843872,1.4598214626312256,1.4642857313156128,119443800.0
2001-03-15,1.4910714626312256,1.40625,1.40625,1.5267857313156128,132329400.0
2001-03-16,1.3571428060531616,1.3482142686843872,1.4017857313156128,1.4508928060531616,117579000.0
2001-03-19,1.4107142686843872,1.3928571939468384,1.46875,1.4732142686843872,89002200.0
2001-03-20,1.4799107313156128,1.40625,1.40625,1.4955357313156128,124801600.0
2001-03-21,1.4129464626312256,1.3839285373687744,1.4375,1.4910714626312256,92843800.0
